"","NVDA","MSFT","PG","CAT","WMT","AMZN","EURUSD","GBPUSD","GBPCNY","USDZAR","GBPZAR","EURZAR"
"2013-10-23",0.363450288772583,27.8971881866455,58.0907096862793,61.7320289611816,19.9861240386963,16.3379993438721,1.3752,1.613,9.8355,9.8018,15.8451,13.4848
"2013-10-24",0.360871106386185,27.8641338348389,57.875316619873,62.2995223999023,20.1230545043945,16.6105003356934,1.3805,1.6182,9.832,9.7743,15.8232,13.4822
"2013-10-25",0.357353806495667,29.5250759124756,57.4373359680176,62.4764022827148,20.0335273742676,18.1695003509521,1.3777,1.6199,9.8357,9.8168,15.9239,13.558
"2013-10-28",0.356650471687317,29.3928508758545,58.3707046508789,62.1152572631836,20.3126487731934,17.9080009460449,1.3784,1.6188,9.8162,9.793,15.8569,13.5261
"2013-10-29",0.357119351625443,29.3515434265137,59.2035636901855,61.9605026245117,20.2915897369385,18.1350002288818,1.3768,1.6069,9.7788,9.8553,15.8606,13.5766
"2013-10-30",0.356884658336639,29.3680839538574,58.5286598205566,61.5330123901367,20.2520847320557,18.0540008544922,1.3755,1.6064,9.7967,9.8816,15.8571,13.5828
"2013-10-31",0.356181442737579,29.2606506347656,57.9758338928223,61.4372406005859,20.2099571228027,18.2014999389648,1.3641,1.6037,9.7917,9.956,15.9684,13.6482
"2013-11-01",0.357822746038437,29.3597965240479,58.2630310058594,61.6067123413086,20.2942085266113,17.9500007629395,1.3505,1.5955,9.7113,10.0631,16.0989,13.6103
"2013-11-04",0.347505509853363,29.6986045837402,58.3922386169434,61.8278350830078,20.362678527832,17.9370002746582,1.3506,1.5972,9.7275,10.1638,16.1966,13.7237
"2013-11-05",0.347036480903625,30.277042388916,58.4640769958496,61.9457626342773,20.3863792419434,17.9444999694824,1.3494,1.6048,9.7814,10.1658,16.2287,13.7122
"2013-11-06",0.349381238222122,31.5496025085449,59.4548110961914,62.071044921875,20.5812397003174,17.8090000152588,1.3517,1.6087,9.7967,10.2261,16.4329,13.7991
"2013-11-07",0.341174423694611,30.9876823425293,59.1030158996582,61.6509666442871,20.4100761413574,17.17799949646,1.3365,1.6081,9.7736,10.2698,16.519,13.8843
"2013-11-08",0.364857316017151,31.2190608978271,59.2394485473633,62.0857887268066,20.5285720825195,17.5154991149902,1.3431,1.6075,9.7414,10.2768,16.5318,13.7828
"2013-11-11",0.367905527353287,31.0620594024658,59.0599517822266,62.0194549560547,20.8050632476807,17.7189998626709,1.3394,1.5993,9.7293,10.3288,16.5313,13.8133
"2013-11-12",0.368609070777893,30.8719959259033,59.447681427002,61.7983589172363,20.7260646820068,17.4764995574951,1.3432,1.5877,9.7023,10.4147,16.6067,13.9369
"2013-11-13",0.37869194149971,31.5330715179443,59.9502449035645,62.0563049316406,20.7760944366455,17.8110008239746,1.3415,1.5965,9.7408,10.3584,16.4673,13.9192
"2013-11-14",0.380333185195923,31.4173889160156,60.5389747619629,61.7320289611816,20.8234939575195,18.3700008392334,1.3436,1.6019,9.8032,10.296,16.5204,13.8625
"2013-11-15",0.379160851240158,31.268648147583,60.9123115539551,61.7173080444336,20.8603610992432,18.4584999084473,1.346,1.6077,9.8032,10.2163,16.4258,13.744
"2013-11-18",0.370015919208527,30.7397918701172,60.7184715270996,61.9383735656738,20.8603610992432,18.3090000152588,1.3517,1.6099,9.8157,10.1485,16.3777,13.6985
"2013-11-19",0.364004284143448,30.5899238586426,60.5533485412598,61.6656951904297,20.868257522583,18.2469997406006,1.3502,1.6075,9.8106,10.1004,16.2742,13.6512
"2013-11-20",0.358581960201263,30.8730010986328,60.8046188354492,60.9360542297363,20.7760944366455,18.1284999847412,1.3527,1.6141,9.8534,10.1689,16.4071,13.7611
"2013-11-21",0.361410915851593,31.1394386291504,60.7902374267578,60.5233421325684,20.7655601501465,18.4459991455078,1.3472,1.6129,9.8389,10.1658,16.3645,13.6492
"2013-11-22",0.357874602079391,31.2809829711914,60.9912796020508,61.0834579467773,21.0157165527344,18.61549949646,1.3518,1.6196,9.8629,10.1217,16.4087,13.6602
"2013-11-25",0.365654498338699,31.339262008667,61.3215713500977,62.2037124633789,21.17897605896,18.8320007324219,1.3514,1.6205,9.8404,10.0708,16.3203,13.6254
"2013-11-26",0.368719398975372,31.0978126525879,60.7687034606934,62.1742172241211,21.2448062896729,19.0685005187988,1.3547,1.6183,9.8583,10.0959,16.3432,13.6946
"2013-11-27",0.370133846998215,31.3059616088867,60.5102424621582,62.4027137756348,21.310640335083,19.3355007171631,1.3596,1.6319,9.9163,10.1488,16.467,13.7847
"2013-12-02",0.371312588453293,32.0136833190918,59.8353576660156,62.0931625366211,21.3580360412598,19.6149997711182,1.3536,1.6381,9.9725,10.1627,16.6835,13.8207
"2013-12-03",0.371076792478561,31.8971080780029,60.1871681213379,61.8130950927734,21.384370803833,19.2329998016357,1.3578,1.6429,9.9984,10.2942,16.8681,13.9528
"2013-12-04",0.376263499259949,32.4216499328613,59.8425407409668,61.8868026733398,21.2466468811035,19.2980003356934,1.3592,1.6363,9.9556,10.3761,16.9899,14.0903
"2013-12-05",0.370133846998215,31.6389961242676,59.3686981201172,62.2110710144043,21.0400562286377,19.2245006561279,1.3594,1.6345,9.94,10.4849,17.1821,14.2762
"2013-12-06",0.364711552858353,31.9387531280518,60.6825561523438,63.0144119262695,21.1724910736084,19.3474998474121,1.3661,1.6358,9.9457,10.473,17.116,14.302
"2013-12-09",0.358581960201263,32.2301559448242,60.869255065918,63.4492568969727,21.1751308441162,19.244499206543,1.3722,1.638,9.949,10.3311,16.897,14.1598
"2013-12-10",0.366833329200745,31.7305965423584,60.0579528808594,63.6924781799316,20.9447078704834,19.3889999389648,1.375,1.6439,9.972,10.3528,17.018,14.2362
"2013-12-11",0.363296985626221,31.314281463623,60.3235664367676,62.8522720336914,20.947359085083,19.1095008850098,1.3767,1.6378,9.9379,10.3516,16.9781,14.2334
"2013-12-12",0.356224328279495,30.9895782470703,59.0886840820312,63.0659942626953,20.7910995483398,19.0625,1.3775,1.6402,9.9109,10.3885,17.0424,14.3227
"2013-12-13",0.354102522134781,30.548282623291,59.1389427185059,63.4198036193848,20.6798572540283,19.2119998931885,1.3727,1.6273,9.8812,10.4036,16.9984,14.321
"2013-12-17",0.356224328279495,30.4067516326904,58.0907096862793,64.0609512329102,20.4600315093994,19.3824996948242,1.3749,1.626,9.86,10.2982,16.8041,14.1837
"2013-12-18",0.361175119876862,30.4567108154297,59.1460990905762,64.9822463989258,20.6427764892578,19.7980003356934,1.3749,1.6354,9.9521,10.3329,16.8293,14.2264
"2013-12-19",0.362589657306671,30.181941986084,58.8014755249023,64.5179138183594,20.4573764801025,19.75950050354,1.3667,1.6372,9.9354,10.3313,16.9247,14.1373
"2013-12-20",0.369897991418839,30.6398868560791,58.7583961486816,65.5423583984375,20.5076961517334,20.1100006103516,1.3655,1.6338,9.9299,10.4429,17.0657,14.2362
"2013-12-23",0.37201976776123,30.4900074005127,58.3778953552246,66.3014755249023,20.6242332458496,20.1459999084473,1.3702,1.6357,9.9282,10.3442,16.9355,14.1524
"2013-12-24",0.372962862253189,30.8730010986328,58.3778953552246,67.0016632080078,20.6613101959229,19.9599990844727,1.3684,1.636,9.9325,10.3439,16.9024,14.1504
"2013-12-27",0.37154832482338,31.0478610992432,58.8804550170898,66.9721527099609,20.7831497192383,19.9039993286133,1.3814,1.6539,10.0092,10.3505,17.0747,14.2795
"2013-12-30",0.376499176025391,31.0478610992432,58.8732872009277,66.9721527099609,20.8255195617676,19.6685009002686,1.3783,1.6468,10.017,10.4623,17.257,14.3752
"2014-01-02",0.373905837535858,30.9396190643311,57.8250465393066,66.2351379394531,20.8996906280518,19.8985004425049,1.3658,1.6527,9.945,10.5916,17.5523,14.5332
"2014-01-03",0.36942657828331,30.7314682006836,57.7604446411133,66.1983108520508,20.8308219909668,19.82200050354,1.3634,1.6463,9.9494,10.6148,17.4666,14.4764
"2014-01-06",0.374377459287643,30.0820255279541,57.8968658447266,65.3286514282227,20.7142887115479,19.6814994812012,1.3602,1.6378,9.9326,10.6925,17.4886,14.538
"2014-01-07",0.380507051944733,30.3151626586914,58.456859588623,65.5423583984375,20.7778491973877,19.9015007019043,1.3641,1.6409,9.9219,10.6659,17.4793,14.5275
"2014-01-08",0.385693579912186,29.7739562988281,57.6096839904785,65.6971206665039,20.6136417388916,20.0960006713867,1.3594,1.6423,9.966,10.6668,17.5107,14.5117
"2014-01-09",0.371312588453293,29.582462310791,57.7388763427734,66.1172409057617,20.6825065612793,20.050500869751,1.3612,1.6453,9.9667,10.8024,17.7857,14.6962
"2014-01-10",0.370841085910797,30.0070953369141,57.6527519226074,66.7068557739258,20.6692638397217,19.882999420166,1.3587,1.6423,9.9766,10.7647,17.7274,14.6508
"2014-01-13",0.362118184566498,29.1245365142822,57.4445495605469,66.2498931884766,20.5235900878906,19.548999786377,1.3654,1.6448,9.9006,10.7084,17.6019,14.6426
"2014-01-14",0.373434364795685,29.7906188964844,58.0620002746582,66.7436904907227,20.6480674743652,19.8770008087158,1.3667,1.6426,9.9422,10.8629,17.8445,14.8735
"2014-01-15",0.377442181110382,30.6065654754639,58.0045509338379,68.1071701049805,20.5686149597168,19.7935009002686,1.3606,1.6422,9.885,10.8648,17.8106,14.8
"2014-01-16",0.37862092256546,30.7148208618164,57.8394203186035,68.2555389404297,20.330249786377,19.7900009155273,1.3597,1.6335,9.8977,10.9422,17.867,14.8913
"2014-01-17",0.376970767974854,30.2901878356934,57.3511962890625,67.8326721191406,20.1792812347412,19.9804992675781,1.3584,1.6443,9.9492,10.8662,17.7239,14.7808
"2014-01-21",0.378385186195374,30.1153221130371,57.5666007995605,67.2095260620117,20.0865783691406,20.3525009155273,1.3526,1.6417,9.9612,10.8425,17.8028,14.6753
"2014-01-22",0.377913683652878,29.9155101776123,57.3148460388184,66.4973907470703,19.9568042755127,20.2269992828369,1.3566,1.6549,10.0334,10.8085,17.7875,14.6374
"2014-01-23",0.376499176025391,30.0237483978271,56.5986938476562,65.6368789672852,19.8535137176514,19.9934997558594,1.3639,1.6596,10.0642,10.9175,18.1307,14.874
"2014-01-24",0.366833329200745,30.6482028961182,57.278694152832,63.9232559204102,19.7104930877686,19.3799991607666,1.3687,1.6612,9.9814,11.0118,18.3396,15.0707
"2014-01-27",0.364475727081299,29.9987754821777,56.765064239502,67.7214202880859,19.6389770507812,19.3139991760254,1.3658,1.6562,10.0236,11.1939,18.4907,15.3307
"2014-01-28",0.368012011051178,30.1985912322998,57.2280616760254,68.5967559814453,19.7766990661621,19.7215003967285,1.3649,1.6564,10.0349,11.0593,18.3683,15.1114
"2014-01-29",0.364475727081299,30.5233154296875,56.1646308898926,67.2243957519531,19.6257362365723,19.2099990844727,1.3608,1.6558,10.0223,10.9749,18.2179,15.0088
"2014-01-30",0.37060534954071,30.6898345947266,55.6076278686523,69.1383056640625,19.7978897094727,20.1504993438721,1.3574,1.6488,9.9978,11.3573,18.7571,15.4647
"2014-01-31",0.370133846998215,31.5057926177979,55.4267807006836,69.6649856567383,19.779354095459,17.9344997406006,1.3516,1.646,9.9596,11.1715,18.4011,15.1457
"2014-02-03",0.365182906389236,30.3734436035156,54.7612571716309,68.5596618652344,19.2443332672119,17.3075008392334,1.3498,1.6333,9.8972,11.1558,18.2844,15.0436
"2014-02-04",0.367304801940918,30.2652015686035,55.0433769226074,68.6190185546875,19.2628784179688,17.3974990844727,1.3519,1.632,9.8754,11.1804,18.2045,15.0936
"2014-02-05",0.364004284143448,29.8239250183105,55.3037948608398,68.2184448242188,19.2999649047852,17.3225002288818,1.3543,1.6274,9.8814,11.1238,18.1486,15.0378
"2014-02-06",0.368719398975372,30.1236705780029,55.6293449401855,69.6056594848633,19.2867221832275,17.7294998168945,1.3495,1.631,9.8929,11.1428,18.1517,15.0723
"2014-02-07",0.3741415143013,30.4400386810303,55.9259185791016,70.3771438598633,19.5330333709717,18.0540008544922,1.3574,1.6335,9.9395,11.041,18.0415,14.9716
"2014-02-10",0.375320374965668,30.6398868560791,56.4467658996582,70.1026763916016,19.5356845855713,18.0435009002686,1.3638,1.6391,9.9357,11.1395,18.2777,15.1993
"2014-02-11",0.383100241422653,30.9479446411133,57.0327186584473,70.4439163208008,19.811128616333,18.0895004272461,1.3676,1.6434,9.9895,11.1253,18.261,15.2188
"2014-02-12",0.396774023771286,31.1977386474609,56.0561332702637,71.3415298461914,19.8535137176514,17.4624996185303,1.3573,1.6526,10.0528,10.9492,18.0152,14.9314
"2014-02-13",0.409268885850906,31.314281463623,56.2803993225098,71.2970352172852,19.9594593048096,17.8600006103516,1.3675,1.663,10.0866,11.0495,18.3759,15.056
"2014-02-14",0.422235429286957,31.3226070404053,57.4378280639648,71.6234359741211,20.0733375549316,17.8675003051758,1.3707,1.6708,10.1512,10.9946,18.3545,15.0604
"2014-02-18",0.421999663114548,31.389720916748,56.4033660888672,71.6308212280273,19.9515056610107,17.6825008392334,1.3731,1.6683,10.1308,10.8761,18.1577,14.9139
"2014-02-19",0.427657783031464,31.4652061462402,56.5263252258301,71.3711929321289,19.8243732452393,17.3689994812012,1.3745,1.6664,10.1558,10.9376,18.2778,15.0463
"2014-02-20",0.442746102809906,31.6665344238281,56.3671913146973,71.8979034423828,19.4721221923828,17.4899997711182,1.3706,1.6655,10.1334,11.0848,18.4595,15.1845
"2014-02-21",0.439445525407791,31.8594760894775,56.4033660888672,72.3281478881836,19.3661727905273,17.3379993438721,1.3707,1.6666,10.1638,11.0272,18.3874,15.1172
"2014-02-24",0.445810884237289,31.6162185668945,56.3237991333008,72.1946105957031,19.4270935058594,17.5890007019043,1.3735,1.6639,10.1419,10.9475,18.2122,15.0523
"2014-02-25",0.443797945976257,31.4903907775879,56.5118751525879,71.5195693969727,19.4270935058594,17.9160003662109,1.3754,1.6688,10.2166,10.8308,18.0566,14.8989
"2014-02-26",0.443087458610535,31.4316692352295,56.3237991333008,72.1056365966797,19.805835723877,17.9899997711182,1.3726,1.6691,10.1914,10.7483,17.9207,14.7677
"2014-02-27",0.43811422586441,31.7588176727295,56.5625305175781,71.7346954345703,19.7475719451904,18.0065002441406,1.3656,1.6641,10.2158,10.8085,17.9941,14.7655
"2014-02-28",0.435272365808487,32.136302947998,56.9025001525879,71.9349822998047,19.784646987915,18.1049995422363,1.3813,1.6688,10.2975,10.7175,17.9287,14.6937
"2014-03-03",0.433141022920609,31.6917037963867,56.0488891601562,71.4453887939453,19.6310348510742,17.9890003204346,1.3768,1.6716,10.2743,10.7799,18.0208,14.844
"2014-03-04",0.437640607357025,32.2201728820801,56.7505912780762,71.9721145629883,19.898530960083,18.1949996948242,1.3768,1.6691,10.2422,10.8299,18.0985,14.9074
"2014-03-05",0.441429704427719,31.9685230255127,56.2948608398438,71.4899139404297,19.811128616333,18.6184997558594,1.3732,1.6703,10.2521,10.7554,17.9373,14.7688
"2014-03-06",0.435272365808487,32.0020751953125,56.4684715270996,72.4023513793945,19.8323211669922,18.6079998016357,1.3745,1.6728,10.2286,10.668,17.8422,14.6456
"2014-03-07",0.434798657894135,31.7923603057861,56.6999816894531,71.9943084716797,19.8803024291992,18.6030006408691,1.3894,1.6765,10.2436,10.6126,17.7622,14.7223
"2014-03-10",0.428404718637466,31.7252540588379,56.8084602355957,71.7717971801758,19.8403129577637,18.5265007019043,1.3881,1.6634,10.2098,10.7354,17.9275,14.9066
"2014-03-11",0.432667404413223,31.8930244445801,57.1123046875,71.8385772705078,19.9709320068359,18.4409999847412,1.385,1.661,10.2091,10.7272,17.849,14.8712
"2014-03-12",0.433851599693298,32.1027526855469,57.322093963623,71.8237152099609,20.1335372924805,18.5319995880127,1.3887,1.6592,10.2041,10.9062,18.1163,15.1034
"2014-03-13",0.420116037130356,31.7839889526367,57.2858924865723,70.9260940551758,19.9736003875732,18.5755004882812,1.3942,1.6714,10.2328,10.7771,17.9465,15.0308
"2014-03-14",0.422010451555252,31.6245861053467,57.1339950561523,70.7629089355469,19.8003349304199,18.6870002746582,1.3884,1.659,10.2268,10.7768,17.9041,14.9512
"2014-03-17",0.422010451555252,31.9182071685791,57.7561225891113,70.9706115722656,19.90696144104,18.7520008087158,1.3906,1.661,10.2825,10.6949,17.7975,14.8563
"2014-03-18",0.431957006454468,33.1764678955078,57.7054595947266,71.5195693969727,19.930944442749,18.9384994506836,1.3902,1.6622,10.2623,10.7722,17.8786,14.9847
"2014-03-19",0.439535230398178,32.9415969848633,56.9893226623535,71.2450942993164,19.8269958496094,18.6615009307861,1.3913,1.6653,10.2984,10.6952,17.7696,14.8862
"2014-03-20",0.439771980047226,33.8307647705078,56.6565475463867,71.3711929321289,20.0935497283936,18.4484996795654,1.3762,1.6516,10.2813,10.8729,18.0022,15.0312
"2014-03-24",0.436930239200592,33.9733734130859,57.3654899597168,71.8459701538086,20.4614105224609,17.5925006866455,1.3774,1.6491,10.2159,10.8516,17.9041,14.9801
"2014-03-25",0.436930239200592,33.8391647338867,57.7344207763672,73.1367645263672,20.4907302856445,17.7355003356934,1.3789,1.6502,10.2354,10.8205,17.8473,14.9723
"2014-03-26",0.426983743906021,33.377799987793,57.5101585388184,72.5507049560547,20.3201274871826,17.1704998016357,1.3791,1.6546,10.2842,10.7413,17.7677,14.8391
"2014-03-27",0.421300053596497,33.0170860290527,57.6186904907227,73.0329055786133,20.296142578125,16.9235000610352,1.3758,1.6637,10.3193,10.7219,17.7586,14.7501
"2014-03-28",0.423905044794083,33.8055992126465,57.6982574462891,73.7302093505859,20.2614860534668,16.9144992828369,1.3759,1.6627,10.3338,10.6139,17.6434,14.558
"2014-03-31",0.424141943454742,34.3844146728516,58.3059005737305,73.7154083251953,20.3734436035156,16.8185005187988,1.3788,1.6643,10.3646,10.5953,17.6222,14.5887
"2014-04-01",0.441666603088379,34.7451095581055,58.1178283691406,74.0417633056641,20.464075088501,17.1494998931885,1.379,1.6643,10.325,10.5794,17.6167,14.5884
"2014-04-02",0.438824772834778,34.686393737793,57.9658966064453,76.1337280273438,20.5733757019043,17.0979995727539,1.3795,1.6641,10.3227,10.5997,17.6474,14.618
"2014-04-03",0.443561017513275,34.401180267334,57.9441871643066,76.0743789672852,20.6480083465576,16.6809997558594,1.3771,1.6591,10.3002,10.6541,17.7034,14.6638
"2014-04-04",0.429825633764267,33.4449043273926,57.7054595947266,75.7925033569336,20.6080150604248,16.1499996185303,1.37,1.6586,10.3054,10.6495,17.6665,14.5904
"2014-04-07",0.431246519088745,33.3861770629883,58.2263336181641,75.0061569213867,20.6080150604248,15.8879995346069,1.3723,1.6582,10.3184,10.5622,17.5032,14.4877
"2014-04-08",0.446639686822891,33.4029655456543,58.8484420776367,75.9557037353516,20.8399257659912,16.3535003662109,1.3774,1.6714,10.3787,10.4282,17.4016,14.3513
"2014-04-09",0.446166008710861,33.9482078552246,58.9497222900391,76.4007873535156,20.7839508056641,16.5904998779297,1.3794,1.6741,10.3843,10.4359,17.4745,14.4037
"2014-04-10",0.435272365808487,33.0170860290527,58.6603622436523,75.8592681884766,20.4960613250732,15.8555002212524,1.3867,1.6788,10.4211,10.3964,17.4456,14.4135
"2014-04-11",0.4291150867939,32.8912658691406,58.4216613769531,75.2583618164062,20.3921070098877,15.5865001678467,1.3872,1.6742,10.3856,10.4505,17.5312,14.5188
"2014-04-14",0.433851599693298,32.8661041259766,58.4577941894531,76.245002746582,20.6266822814941,15.7954998016357,1.3827,1.6719,10.4068,10.5622,17.6706,14.625
"2014-04-15",0.436930239200592,33.3442344665527,58.4795227050781,76.0373229980469,20.4933948516846,15.8039999008179,1.3803,1.6719,10.4086,10.5219,17.5895,14.5187
"2014-04-16",0.437877416610718,33.8894958496094,59.0654716491699,76.8058776855469,20.5840320587158,16.1840000152588,1.384,1.6789,10.4447,10.5459,17.7277,14.6019
"2014-04-17",0.439535230398178,33.5623321533203,59.1450462341309,76.7312698364258,20.7013149261475,16.2455005645752,1.3855,1.6814,10.4526,10.5257,17.7242,14.5676
"2014-04-22",0.446876466274261,33.5455589294434,58.7761154174805,77.3729629516602,20.674654006958,16.4659996032715,1.3817,1.6822,10.493,10.5394,17.7188,14.5549
"2014-04-23",0.452086478471756,33.2939071655273,58.5967636108398,77.1416549682617,20.8026161193848,16.2290000915527,1.3834,1.6803,10.4657,10.5916,17.8139,14.6651
"2014-04-24",0.456112444400787,33.4365043640137,59.1727828979492,78.5594482421875,20.8745822906494,16.8575000762939,1.382,1.679,10.4973,10.5933,17.7814,14.6585
"2014-04-25",0.443561017513275,33.4784736633301,59.362377166748,78.1191940307617,20.9572162628174,15.191499710083,1.3831,1.6817,10.5126,10.6279,17.8677,14.7074
"2014-04-29",0.442613810300827,33.9817695617676,60.1134185791016,78.5743713378906,21.2371139526367,15.0190000534058,1.3826,1.6804,10.54,10.5793,17.7907,14.6676
"2014-04-30",0.437403738498688,33.8894958496094,60.1936302185059,78.6489868164062,21.2477703094482,15.2065000534058,1.385,1.6821,10.5685,10.5525,17.7382,14.5619
"2014-05-02",0.436456590890884,33.2939071655273,59.7342491149902,78.3579635620117,21.0904960632324,15.4005002975464,1.3862,1.6861,10.5604,10.5145,17.7553,14.5731
"2014-05-06",0.432193845510483,32.7654266357422,59.1581993103027,77.50732421875,20.7946109771729,14.8690004348755,1.3945,1.6966,10.5784,10.5228,17.8373,14.6541
"2014-05-08",0.43811422586441,33.2519645690918,59.9092483520508,78.3057479858398,21.1057395935059,14.4160003662109,1.3953,1.6968,10.558,10.373,17.5915,14.4548
"2014-05-09",0.427457302808762,33.1680870056152,60.0769538879395,78.3953018188477,21.2425365447998,14.6120004653931,1.3781,1.6896,10.4874,10.3366,17.4999,14.2904
"2014-05-12",0.440008759498596,33.5287742614746,59.5957260131836,79.2459335327148,21.2291107177734,15.1429996490479,1.3765,1.6889,10.5236,10.3528,17.4714,14.2579
"2014-05-13",0.432904273271561,34.1454696655273,59.5082054138184,79.9548416137695,21.2264366149902,15.2320003509521,1.3703,1.6832,10.4877,10.3334,17.4092,14.2296
"2014-05-14",0.428641498088837,33.9934196472168,59.187370300293,79.4921722412109,21.1191520690918,14.8809995651245,1.3719,1.6773,10.4499,10.2815,17.311,14.1042
"2014-05-15",0.426273345947266,33.452751159668,58.7206916809082,78.3430328369141,20.606861114502,14.7594995498657,1.3659,1.6754,10.464,10.3248,17.2966,14.112
"2014-05-16",0.425325989723206,33.6470603942871,58.5748443603516,79.1190948486328,20.6551380157471,14.8850002288818,1.3696,1.6797,10.4899,10.3988,17.4741,14.2687
"2014-05-19",0.439061522483826,33.579475402832,58.2831993103027,78.6415481567383,20.5478591918945,14.8380002975464,1.3715,1.6818,10.4953,10.3439,17.3963,14.1851
"2014-05-20",0.433946520090103,33.5203437805176,58.5019569396973,75.7835922241211,20.3011035919189,15.0594997406006,1.3702,1.6827,10.5087,10.4459,17.5998,14.302
"2014-05-21",0.433946520090103,34.0863304138184,58.6915283203125,76.7685775756836,20.2930526733398,15.2504997253418,1.3676,1.689,10.5209,10.4435,17.6662,14.3207
"2014-05-22",0.435849785804749,33.875129699707,58.8081855773926,76.9178085327148,20.2206420898438,15.2454996109009,1.3668,1.6865,10.5112,10.3808,17.5336,14.2004
"2014-05-23",0.439894169569016,33.8920402526855,58.7133903503418,77.6266860961914,20.2796459197998,15.6120004653931,1.363,1.6839,10.5032,10.3489,17.4368,14.105
"2014-05-27",0.447745263576508,33.9511680603027,58.3925628662109,77.3655395507812,20.274284362793,15.5410003662109,1.3638,1.6822,10.497,10.4022,17.5403,14.197
"2014-05-28",0.451551765203476,33.7991065979004,58.4071502685547,76.7909545898438,20.258186340332,15.5080003738403,1.3608,1.6755,10.4471,10.4906,17.589,14.2902
"2014-05-29",0.450837939977646,34.0778923034668,58.6259002685547,77.3058471679688,20.378885269165,15.6890001296997,1.3612,1.6725,10.4266,10.4201,17.4256,14.1766
"2014-05-30",0.452027589082718,34.5847434997559,58.910285949707,76.2835540771484,20.5907707214355,15.6274995803833,1.3607,1.673,10.4789,10.4422,17.4819,14.2072
"2014-06-02",0.45060008764267,34.4580268859863,58.5967636108398,77.4252243041992,20.5880889892578,15.4420003890991,1.3611,1.6754,10.4683,10.5829,17.7194,14.3985
"2014-06-03",0.448696821928024,34.0356483459473,58.2831993103027,77.9699401855469,20.5746841430664,15.3594999313354,1.3645,1.6744,10.4673,10.6638,17.8789,14.508
"2014-06-04",0.449172645807266,34.0609970092773,58.2321434020996,77.8356018066406,20.6873340606689,15.33899974823,1.3627,1.6742,10.4702,10.7979,18.0573,14.6943
"2014-06-05",0.451076000928879,34.8128280639648,58.414436340332,79.8130187988281,20.7382888793945,16.1784992218018,1.3567,1.6765,10.5031,10.743,18.0042,14.6202
"2014-06-06",0.452741205692291,35.0409240722656,58.3561096191406,80.7234191894531,20.7087841033936,16.4834995269775,1.3642,1.6813,10.4934,10.6506,17.9052,14.5242
"2014-06-09",0.453217059373856,34.8635292053223,58.3998527526855,81.1487579345703,20.6551380157471,16.375,1.3608,1.6809,10.479,10.5698,17.7778,14.4161
"2014-06-10",0.455596178770065,34.7283477783203,58.4436111450195,81.5666046142578,20.5505428314209,16.6205005645752,1.3547,1.6779,10.432,10.7058,17.9895,14.5283
"2014-06-11",0.461544007062912,34.5171813964844,58.3779907226562,81.1039733886719,20.4271678924561,16.7600002288818,1.3547,1.678,10.4551,10.7876,18.0752,14.6049
"2014-06-12",0.464398831129074,34.280632019043,58.159236907959,79.5817184448242,20.3118343353271,16.2954998016357,1.3528,1.6825,10.4715,10.7429,18.0781,14.5308
"2014-06-13",0.464874595403671,34.8297157287598,58.0717353820801,79.671257019043,20.1911296844482,16.3134994506836,1.3534,1.695,10.5311,10.7379,18.2309,14.5805
"2014-06-17",0.466539978981018,35.2098655700684,58.0279808044434,79.5966567993164,20.113353729248,16.2810001373291,1.3568,1.6985,10.5654,10.7422,18.2392,14.5653
"2014-06-18",0.466064214706421,35.1845207214355,58.1810836791992,80.201057434082,20.3037853240967,16.7189998626709,1.3563,1.6945,10.5545,10.7996,18.3474,14.6323
"2014-06-19",0.455358356237411,35.0662536621094,58.509220123291,80.029426574707,20.3493785858154,16.3500003814697,1.362,1.7019,10.623,10.6188,18.0572,14.4856
"2014-06-20",0.450362235307693,35.2098655700684,58.2831993103027,81.6188278198242,20.2984180450439,16.2099990844727,1.3588,1.7043,10.592,10.7115,18.2691,14.5747
"2014-06-23",0.445128202438354,35.4717445373535,57.9842338562012,81.1711196899414,20.3279190063477,16.3619995117188,1.3596,1.7025,10.5875,10.6537,18.1348,14.471
"2014-06-24",0.438228875398636,35.2690162658691,57.6123123168945,80.4473037719727,20.37619972229,16.2080001831055,1.3618,1.6993,10.5743,10.5625,17.9779,14.3798
"2014-06-25",0.442749232053757,35.5055351257324,57.8383865356445,80.9174270629883,20.2823276519775,16.3719997406006,1.3615,1.6971,10.5865,10.6137,17.9988,14.4431
"2014-06-26",0.436801314353943,35.2436637878418,57.3279609680176,80.9770965576172,20.0918922424316,16.2845001220703,1.3606,1.7028,10.5843,10.6113,18.0286,14.4505
"2014-06-27",0.437277138233185,35.6913871765137,57.6196250915527,81.1711196899414,20.2072238922119,16.2285003662109,1.362,1.7025,10.5805,10.6177,18.0857,14.4629
"2014-06-30",0.44108372926712,35.2267684936523,57.306079864502,81.0890502929688,20.1348075866699,16.2390003204346,1.3658,1.7035,10.6063,10.6135,18.0685,14.4917
"2014-07-01",0.446079820394516,35.3703842163086,57.8092041015625,81.4621276855469,20.1911296844482,16.619499206543,1.3688,1.7136,10.6247,10.6172,18.1592,14.5361
"2014-07-02",0.444414556026459,35.3957214355469,58.0133895874023,81.7531661987305,20.2823276519775,16.6424999237061,1.3656,1.7161,10.6621,10.7059,18.3595,14.6285
